/db1/myserver/mysql/mysql_files/mysql/bin/mysqld, Version: 8.4.0 (MySQL Community Server - GPL). started with:
Tcp port: 3310  Unix socket: /db1/myserver/mysql/run/mysql.sock
Time                 Id Command    Argument
PHONE_REDACTEDT18:PORT:PORT.110204Z	   68 Quit	
PHONE_REDACTEDT18:PORT:PORT.410580Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.411912Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.416731Z	   66 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',2)
PHONE_REDACTEDT18:PORT:PORT.421777Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.423189Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.428060Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',3)
PHONE_REDACTEDT18:PORT:PORT.469384Z	   69 Connect	EMAIL_REDACTED on lead_lab using SSL/TLS
PHONE_REDACTEDT18:PORT:PORT.470955Z	   69 Query	/* mysql-connector-j-8.1.0 (Revision: 7b6f9a337afe6ccb41823df485bf848ca7952b09) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
PHONE_REDACTEDT18:PORT:PORT.472297Z	   69 Query	SET character_set_results = NULL
PHONE_REDACTEDT18:PORT:PORT.472982Z	   69 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.473736Z	   69 Query	SELECT @@session.transaction_read_only
PHONE_REDACTEDT18:PORT:PORT.475404Z	   69 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.483152Z	   69 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.477196',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',3)
PHONE_REDACTEDT18:PORT:PORT.487263Z	   69 Query	commit
PHONE_REDACTEDT18:PORT:PORT.515263Z	   70 Connect	EMAIL_REDACTED on lead_lab using SSL/TLS
PHONE_REDACTEDT18:PORT:PORT.516456Z	   70 Query	/* mysql-connector-j-8.1.0 (Revision: 7b6f9a337afe6ccb41823df485bf848ca7952b09) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
PHONE_REDACTEDT18:PORT:PORT.517890Z	   70 Query	SET character_set_results = NULL
PHONE_REDACTEDT18:PORT:PORT.518498Z	   70 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.519235Z	   70 Query	SELECT @@session.transaction_read_only
PHONE_REDACTEDT18:PORT:PORT.520510Z	   70 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.525753Z	   70 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.522173',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',2)
PHONE_REDACTEDT18:PORT:PORT.528638Z	   69 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.529449Z	   70 Query	commit
PHONE_REDACTEDT18:PORT:PORT.535481Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.556684Z	   65 Query	update user_rate_limits set current_count=1,failure_count=411,rate_limit=10,success_count=1161,updated_at='PHONE_REDACTED:PORT:PORT.540554',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT.263862' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.558286Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.571934Z	   71 Connect	EMAIL_REDACTED on lead_lab using SSL/TLS
PHONE_REDACTEDT18:PORT:PORT.573601Z	   71 Query	/* mysql-connector-j-8.1.0 (Revision: 7b6f9a337afe6ccb41823df485bf848ca7952b09) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@collation_server AS collation_server, @@collation_connection AS collation_connection, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_write_timeout AS net_write_timeout, @@performance_schema AS performance_schema, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@transaction_isolation AS transaction_isolation, @@wait_timeout AS wait_timeout
PHONE_REDACTEDT18:PORT:PORT.575131Z	   71 Query	SET character_set_results = NULL
PHONE_REDACTEDT18:PORT:PORT.575850Z	   71 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.578603Z	   71 Query	SELECT @@session.transaction_read_only
PHONE_REDACTEDT18:PORT:PORT.587559Z	   70 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.594106Z	   66 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.605661Z	   66 Query	update user_rate_limits set current_count=1,failure_count=363,rate_limit=10,success_count=1467,updated_at='PHONE_REDACTED:PORT:PORT.599802',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT.266993' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.607606Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.653955Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.698241Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.774904Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.779277Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.789206Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.800931Z	   65 Query	update user_rate_limits set current_count=2,failure_count=363,rate_limit=10,success_count=1467,updated_at='PHONE_REDACTED:PORT:PORT.794716',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.803387Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.881476Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.882965Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.888303Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',2)
PHONE_REDACTEDT18:PORT:PORT.893742Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.901970Z	   66 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.896084',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',2)
PHONE_REDACTEDT18:PORT:PORT.906208Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.958996Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.969735Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.980576Z	   65 Query	update user_rate_limits set current_count=2,failure_count=363,rate_limit=10,success_count=1468,updated_at='PHONE_REDACTED:PORT:PORT.974149',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.982543Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.036243Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.734513Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.738208Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.746314Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.757353Z	   65 Query	update user_rate_limits set current_count=2,failure_count=411,rate_limit=10,success_count=1161,updated_at='PHONE_REDACTED:PORT:PORT.751541',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.759404Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.852488Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.853894Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.858800Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',3)
PHONE_REDACTEDT18:PORT:PORT.863674Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.870186Z	   66 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.864815',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',3)
PHONE_REDACTEDT18:PORT:PORT.874010Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.941178Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.951048Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.962284Z	   65 Query	update user_rate_limits set current_count=2,failure_count=411,rate_limit=10,success_count=1162,updated_at='PHONE_REDACTED:PORT:PORT.956447',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.964743Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.018936Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.111283Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.115779Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.124703Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.135860Z	   65 Query	update user_rate_limits set current_count=3,failure_count=363,rate_limit=10,success_count=1468,updated_at='PHONE_REDACTED:PORT:PORT.130223',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.138463Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.225928Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.227383Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.232163Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',2)
PHONE_REDACTEDT18:PORT:PORT.237140Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.243935Z	   66 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.238475',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',2)
PHONE_REDACTEDT18:PORT:PORT.247611Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.336932Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.346556Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.356166Z	   65 Query	update user_rate_limits set current_count=3,failure_count=363,rate_limit=10,success_count=1469,updated_at='PHONE_REDACTED:PORT:PORT.350387',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.358432Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.414307Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.099761Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.103706Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.112650Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.123110Z	   65 Query	update user_rate_limits set current_count=3,failure_count=411,rate_limit=10,success_count=1162,updated_at='PHONE_REDACTED:PORT:PORT.117668',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.125402Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.207840Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.209062Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.213960Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',3)
PHONE_REDACTEDT18:PORT:PORT.219059Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.225678Z	   66 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.22048',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',3)
PHONE_REDACTEDT18:PORT:PORT.229711Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.285519Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.294979Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.304490Z	   65 Query	update user_rate_limits set current_count=3,failure_count=411,rate_limit=10,success_count=1163,updated_at='PHONE_REDACTED:PORT:PORT.298898',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.306951Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.363178Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.446770Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.450607Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.458394Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.467538Z	   65 Query	update user_rate_limits set current_count=4,failure_count=411,rate_limit=10,success_count=1163,updated_at='PHONE_REDACTED:PORT:PORT.462922',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.469468Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.488955Z	   66 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.491952Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.498313Z	   66 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.506304Z	   66 Query	update user_rate_limits set current_count=4,failure_count=363,rate_limit=10,success_count=1469,updated_at='PHONE_REDACTED:PORT:PORT.502149',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.508281Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.573761Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.575021Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.579772Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',3)
PHONE_REDACTEDT18:PORT:PORT.584762Z	   69 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.590899Z	   69 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.585954',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',3)
PHONE_REDACTEDT18:PORT:PORT.594636Z	   69 Query	commit
PHONE_REDACTEDT18:PORT:PORT.617082Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.618354Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.623184Z	   66 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',2)
PHONE_REDACTEDT18:PORT:PORT.628307Z	   70 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.634998Z	   70 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.629728',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',2)
PHONE_REDACTEDT18:PORT:PORT.640080Z	   70 Query	commit
PHONE_REDACTEDT18:PORT:PORT.695940Z	   69 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.705097Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=3
PHONE_REDACTEDT18:PORT:PORT.714053Z	   65 Query	update user_rate_limits set current_count=4,failure_count=411,rate_limit=10,success_count=1164,updated_at='PHONE_REDACTED:PORT:PORT.708704',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=3
PHONE_REDACTEDT18:PORT:PORT.716110Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.738988Z	   70 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.748534Z	   66 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.759258Z	   66 Query	update user_rate_limits set current_count=4,failure_count=363,rate_limit=10,success_count=1470,updated_at='PHONE_REDACTED:PORT:PORT.753613',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.761642Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.805315Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.849558Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.927673Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.931853Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.940176Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.950761Z	   65 Query	update user_rate_limits set current_count=5,failure_count=363,rate_limit=10,success_count=1470,updated_at='PHONE_REDACTED:PORT:PORT.945348',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.953257Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.036411Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.037916Z	   65 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.042734Z	   65 Query	insert into leads (lead_email,final_page,lead_name,source,submitted_by_user_id) values ('EMAIL_REDACTED','/pricing','Lead Demo PHONE_REDACTED','WEBSITE_FORM',2)
PHONE_REDACTEDT18:PORT:PORT.047778Z	   66 Query	SET autocommit=0
PHONE_REDACTEDT18:PORT:PORT.054456Z	   66 Query	insert into lead_submission_logs (created_at,failure_reason,final_page,lead_email,lead_name,outcome,source,user_email,user_id) values ('PHONE_REDACTED:PORT:PORT.049009',null,'/pricing','EMAIL_REDACTED','Lead Demo PHONE_REDACTED','SUCCESS','WEBSITE_FORM','EMAIL_REDACTED',2)
PHONE_REDACTEDT18:PORT:PORT.080992Z	   66 Query	commit
PHONE_REDACTEDT18:PORT:PORT.153764Z	   66 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.163121Z	   65 Query	select url1_0.user_id,url1_0.current_count,url1_0.failure_count,url1_0.rate_limit,url1_0.success_count,url1_0.total_count,url1_0.updated_at,url1_0.window_seconds,url1_0.window_start from user_rate_limits url1_0 where url1_0.user_id=2
PHONE_REDACTEDT18:PORT:PORT.172026Z	   65 Query	update user_rate_limits set current_count=5,failure_count=363,rate_limit=10,success_count=1471,updated_at='PHONE_REDACTED:PORT:PORT.166763',window_seconds=60,window_start='PHONE_REDACTED:PORT:PORT' where user_id=2
PHONE_REDACTEDT18:PORT:PORT.174325Z	   65 Query	commit
PHONE_REDACTEDT18:PORT:PORT.299952Z	   65 Query	SET autocommit=1
PHONE_REDACTEDT18:PORT:PORT.886492Z	   65 Query	select u1_0.id,u1_0.created_at,u1_0.email,u1_0.password from users u1_0 where u1_0.email='EMAIL_REDACTED'
PHONE_REDACTEDT18:PORT:PORT.890694Z	   65 Query	SET autocommit=0
